record_type,experiment,figure_hint,policy,seed,mode,slot,x_name,x_value,x_unit,density_max_vehicles,task_load_scale,communication_range_m,min_speed_mps,safe_distance_m,acceleration_mps2,opportunity_cost_lambda,value_of_time,base_price_scale,min_speed,avg_speed,throughput,traffic_flow_proxy,total_payment,stageII_cost,stageII_benefit,total_cost,social_welfare,unit_speed_gain_cost,task_completion_rate,avg_latency,max_latency,p95_latency,resource_utilization,helper_participation_rate,helper_load_jain_index,cluster_reconfiguration_count,min_target_speed,avg_target_speed,avg_speed_gain,estimated_avg_travel_time,baseline_maintenance_ratio,actual_min_speed_ratio,speed_drop_probability,bottleneck_recovery_slot,time_slot
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,9,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,9
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,10,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,10
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,11,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,11
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,12,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,12
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,13,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,13
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,14,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,14
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,15,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,15
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,16,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,16
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,17,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,17
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,18,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,18
slot,safety_speed,safe_speed_threshold_sensitivity,kumar-2023,7,demo,19,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,19
summary,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,11.7375,22.304687499999996,24.0,535.3125000000001,0.4072486611707863,1.467736545451812e-15,103.61101249848055,0.4072486611707878,103.20376383730976,0.014520444024336332,1.0,0.05961707934311946,0.06596912220063904,0.06557325325838771,0.0008610261248568788,0.14285714285714285,0.737458657066572,0.9,13.35,22.656000431078066,0.3513129310780708,44.83362521891419,1.0,0.7,0.0,6,
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,0,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,10.5,22.150000000000002,24,531.6,1.3574955372359543,4.89245515150604e-15,345.3700416616018,1.3574955372359592,344.0125461243659,0.04527998584720626,1.0,0.1987235978103982,0.21989707400213016,0.21857751086129237,0.0028700870828562625,0.47619047619047616,0.12486219022190645,3,16.5,23.399168103593567,1.2491681035935693,45.14672686230248,1.0,0.0,,,0
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,1,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,10.75,22.181250000000002,24,532.35,1.3574955372359543,4.89245515150604e-15,345.3700416616018,1.3574955372359592,344.0125461243659,0.04644180416122107,1.0,0.1987235978103982,0.21989707400213016,0.21857751086129237,0.0028700870828562625,0.47619047619047616,0.12486219022190645,3,16.5,23.399168103593567,1.2179181035935693,45.08312200619893,1.0,0.0,,,1
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,2,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,11.0,22.212500000000002,24,533.1,1.3574955372359543,4.89245515150604e-15,345.3700416616018,1.3574955372359592,344.0125461243659,0.047664813674701025,1.0,0.1987235978103982,0.21989707400213016,0.21857751086129237,0.0028700870828562625,0.47619047619047616,0.12486219022190645,3,16.5,23.399168103593567,1.1866681035935693,45.019696117051204,1.0,0.0,,,2
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,3,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,11.25,22.243750000000002,24,533.85,1.3574955372359543,4.89245515150604e-15,345.3700416616018,1.3574955372359592,344.0125461243659,0.04895397940847454,1.0,0.1987235978103982,0.21989707400213016,0.21857751086129237,0.0028700870828562625,0.47619047619047616,0.12486219022190645,3,16.5,23.399168103593567,1.1554181035935693,44.95644844057319,1.0,0.0,,,3
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,4,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,11.5,22.275000000000002,24,534.6,1.3574955372359543,4.89245515150604e-15,345.3700416616018,1.3574955372359592,344.0125461243659,0.05031481846059189,1.0,0.1987235978103982,0.21989707400213016,0.21857751086129237,0.0028700870828562625,0.47619047619047616,0.12486219022190645,3,16.5,23.399168103593567,1.1241681035935693,44.893378226711555,1.0,0.0,,,4
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,5,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,11.75,22.306250000000002,24,535.35,1.3574955372359543,4.89245515150604e-15,345.3700416616018,1.3574955372359592,344.0125461243659,0.05175347893453186,1.0,0.1987235978103982,0.21989707400213016,0.21857751086129237,0.0028700870828562625,0.47619047619047616,0.12486219022190645,3,16.5,23.399168103593567,1.0929181035935693,44.83048472961613,1.0,0.0,,,5
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,6,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,6
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,7,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,7
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,8,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,8
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,9,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,9
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,10,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,10
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,11,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,11
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,12,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,12
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,13,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,13
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,14,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,14
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,15,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,15
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,16,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,16
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,17,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,17
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,18,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,18
slot,safety_speed,safe_speed_threshold_sensitivity,ours,7,demo,19,min_safe_speed,12.0,m/s,24,0.005,300.0,12.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,12.0,22.337500000000002,24,536.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.0,22.337500000000002,0.0,44.76776720761052,1.0,1.0,,,19
summary,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,15.7375,22.804687499999996,24.0,547.3125000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02328648472326344,0.024255869113737772,0.02423616461565948,0.0008610261248568762,0.0,0.7374586570665717,0.0,16.15,23.05039794105554,0.24571044105554246,43.85063377869134,1.0,0.7,0.0,6,
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,0,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,14.5,22.650000000000002,24,543.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,0,16.5,23.547159803518472,0.8971598035184748,44.150110375275936,1.0,0.0,,,0
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,1,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,14.75,22.681250000000002,24,544.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,0,16.5,23.547159803518472,0.8659098035184748,44.08928079360705,1.0,0.0,,,1
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,2,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,15.0,22.712500000000002,24,545.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,0,16.5,23.547159803518472,0.8346598035184748,44.028618602091356,1.0,0.0,,,2
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,3,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,15.25,22.743750000000002,24,545.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,0,16.5,23.547159803518472,0.8034098035184748,43.968123110744706,1.0,0.0,,,3
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,4,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,15.5,22.775000000000002,24,546.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,0,16.5,23.547159803518472,0.7721598035184748,43.90779363336992,1.0,0.0,,,4
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,5,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,15.75,22.806250000000002,24,547.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,0,16.5,23.547159803518472,0.7409098035184748,43.847629487530824,1.0,0.0,,,5
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,6,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,6
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,7,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,7
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,8,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,8
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,9,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,9
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,10,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,10
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,11,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,11
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,12,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,12
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,13,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,13
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,14,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,14
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,15,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,15
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,16,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,16
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,17,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,17
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,18,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,18
slot,safety_speed,safe_speed_threshold_sensitivity,local-only,7,demo,19,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,19
summary,safety_speed,safe_speed_threshold_sensitivity,equal-split-v2v,7,demo,,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,15.7375,22.804687499999996,24.0,547.3125000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02328648472326344,0.024255869113737772,0.02423616461565948,0.0008610261248568762,0.0,0.7374586570665717,0.9,16.15,23.05039794105554,0.24571044105554246,43.85063377869134,1.0,0.7,0.0,6,
slot,safety_speed,safe_speed_threshold_sensitivity,equal-split-v2v,7,demo,0,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,14.5,22.650000000000002,24,543.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,3,16.5,23.547159803518472,0.8971598035184748,44.150110375275936,1.0,0.0,,,0
slot,safety_speed,safe_speed_threshold_sensitivity,equal-split-v2v,7,demo,1,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,14.75,22.681250000000002,24,544.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,3,16.5,23.547159803518472,0.8659098035184748,44.08928079360705,1.0,0.0,,,1
slot,safety_speed,safe_speed_threshold_sensitivity,equal-split-v2v,7,demo,2,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,15.0,22.712500000000002,24,545.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,3,16.5,23.547159803518472,0.8346598035184748,44.028618602091356,1.0,0.0,,,2
slot,safety_speed,safe_speed_threshold_sensitivity,equal-split-v2v,7,demo,3,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,15.25,22.743750000000002,24,545.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,3,16.5,23.547159803518472,0.8034098035184748,43.968123110744706,1.0,0.0,,,3
slot,safety_speed,safe_speed_threshold_sensitivity,equal-split-v2v,7,demo,4,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,15.5,22.775000000000002,24,546.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,3,16.5,23.547159803518472,0.7721598035184748,43.90779363336992,1.0,0.0,,,4
slot,safety_speed,safe_speed_threshold_sensitivity,equal-split-v2v,7,demo,5,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,15.75,22.806250000000002,24,547.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07762161574421146,0.08085289704579257,0.08078721538553159,0.002870087082856254,0.0,0.1248621902219055,3,16.5,23.547159803518472,0.7409098035184748,43.847629487530824,1.0,0.0,,,5
slot,safety_speed,safe_speed_threshold_sensitivity,equal-split-v2v,7,demo,6,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,6
slot,safety_speed,safe_speed_threshold_sensitivity,equal-split-v2v,7,demo,7,min_safe_speed,16.0,m/s,24,0.005,300.0,16.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.0,22.837500000000002,24,548.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,22.837500000000002,0.0,43.78762999452654,1.0,1.0,,,7
